,date,open,high,low,close,volume,tic,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2022-07-01,512.3200073242188,517.530029296875,502.30999755859375,502.4493713378906,2426600,UNH,4,5.80228191174524,512.2996804709652,435.0408255104801,56.17494164642094,125.54669107674326,10.859501281115998,475.21526387532555,485.9602544148763,26.700000762939453,29.539151871491317
0,2022-07-01,196.7899932861328,199.8000030517578,194.7100067138672,195.69976806640625,4131800,V,4,-1.795302844756577,212.69349278676154,181.08572779429315,47.48989735617884,-44.611078372190676,11.492244348543322,199.02169443766277,201.78409754435222,26.700000762939453,29.539151871491317
0,2022-07-01,50.959999084472656,51.77000045776367,50.58000183105469,44.48649215698242,14189300,VZ,4,0.2002456499369174,45.22778994233882,41.9550473531934,53.53761573692754,66.93795154190846,10.915687239169063,43.608074315389,43.50225626627604,26.700000762939453,29.539151871491317
0,2022-07-01,37.630001068115234,38.61000061035156,36.97999954223633,34.264434814453125,9291900,WBA,4,-0.7313424291435524,39.0374329235712,33.753160795911214,39.66892337204442,-183.38653109637787,40.412086457630004,36.867735926310225,37.88038005828857,26.700000762939453,29.539151871491317
0,2022-07-01,40.64666748046875,40.973331451416016,40.38666534423828,39.664554595947266,17460900,WMT,4,-0.808095931870497,40.68274536204546,38.19223518299848,41.02890272324875,-16.193663796447606,16.99320537821746,39.70875600179036,44.39384136199951,26.700000762939453,29.539151871491317
1,2022-07-05,137.77000427246094,141.61000061035156,136.92999267578125,139.8144989013672,73353800,AAPL,1,-1.8871212928777936,147.2518922317138,126.42742753146975,46.69139218883703,-6.294525138419683,8.617349741454081,138.93549143473308,147.57878977457682,27.540000915527344,36.874353439666656
1,2022-07-05,245.19000244140625,246.74000549316406,242.32000732421875,231.55108642578125,2483600,AMGN,1,0.3218840604136517,235.39470693617707,217.7923963353073,54.0322439931117,8.47074214212946,1.4061205915506125,229.78954467773437,229.1798894246419,27.540000915527344,36.874353439666656
1,2022-07-05,137.22000122070312,139.64999389648438,135.64999389648438,135.82327270507812,4057000,AXP,1,-5.813551536112101,162.44017993839407,124.27815960018016,39.74086129917201,-94.57977157078781,40.42787108797493,148.347487894694,157.9213010152181,27.540000915527344,36.874353439666656
1,2022-07-05,136.25,138.07000732421875,131.2899932861328,137.6999969482422,10065900,BA,1,0.344388092856434,148.08720847854394,122.09879310837015,46.22387464197752,35.208730933362396,7.4257575625320245,132.99499994913737,144.6701665242513,27.540000915527344,36.874353439666656
1,2022-07-05,173.77000427246094,174.4199981689453,170.60000610351562,165.91490173339844,3724900,CAT,1,-8.985085355522699,223.5809638018377,154.92770471622873,36.32503402466842,-144.87813139986264,48.76792508780314,193.7532755533854,199.47095336914063,27.540000915527344,36.874353439666656
1,2022-07-05,166.10000610351562,172.35000610351562,164.61000061035156,171.7080535888672,4614200,CRM,1,-0.6551856479477749,191.21870113517213,154.68830417488647,47.923478434723684,-12.491716294353985,6.991058057686591,170.9339569091797,173.7234639485677,27.540000915527344,36.874353439666656
1,2022-07-05,41.52000045776367,41.970001220703125,40.81999969482422,39.36432647705078,24442600,CSCO,1,-0.9102976189447674,42.21179786028533,38.888181540349436,38.868022378103745,-168.62714144997878,42.47814715111712,40.85561103820801,43.885616366068525,27.540000915527344,36.874353439666656
1,2022-07-05,143.64999389648438,144.5399932861328,139.41000366210938,132.19456481933594,11513100,CVX,1,-6.305807560434545,172.55104746118562,120.46939931615812,40.7089060201136,-114.1641597569464,50.91217855936924,151.63608957926434,152.01932907104492,27.540000915527344,36.874353439666656
1,2022-07-05,94.26000213623047,97.2300033569336,92.30999755859375,96.41947937011719,10660600,DIS,1,-3.0702475259183615,106.57862570408655,87.37752358790563,39.382519847335416,-62.24518307701321,22.146271487248885,99.94699071248372,107.99881337483724,27.540000915527344,36.874353439666656
1,2022-07-05,293.0,297.3500061035156,288.3599853515625,280.35321044921875,2480900,GS,1,-2.8137671261784476,303.14742399486363,255.66388581958947,45.69193849522176,-47.21234819527376,15.44114239405941,286.4035675048828,291.3505345662435,27.540000915527344,36.874353439666656
1,2022-07-05,275.5,283.7300109863281,275.0299987792969,269.1181640625,3241300,HD,1,-4.268490723032301,288.5266142023264,246.2789506780447,46.43769388120109,-37.156021951741515,10.209057707484142,271.9768264770508,278.0225725809733,27.540000915527344,36.874353439666656
1,2022-07-05,173.72999572753906,173.72999572753906,168.9600067138672,164.93453979492188,3345600,HON,1,-4.614726143399935,189.2358677728311,159.54766494201266,39.29341756190594,-129.99346195876223,52.12030775125347,177.80997263590496,181.40350723266602,27.540000915527344,36.874353439666656
1,2022-07-05,139.97000122070312,139.97000122070312,135.27000427246094,124.46074676513672,6273400,IBM,1,1.1117778090717962,130.78325980514015,120.6298253694204,52.23034056866063,-8.442756153396026,14.570209341090704,124.91144205729167,122.01405499776205,27.540000915527344,36.874353439666656
1,2022-07-05,35.93000030517578,36.7400016784668,35.540000915527344,34.558998107910156,33215000,INTC,1,-1.4246303698646656,40.128232628886295,32.514419119770935,38.208784461740976,-99.9418944995083,37.96468189394523,37.787579981486004,40.11857719421387,27.540000915527344,36.874353439666656
1,2022-07-05,178.8300018310547,179.1300048828125,174.61000061035156,167.99441528320312,5676400,JNJ,1,0.619603635010094,173.4290455636747,157.46070968534875,52.12010704814297,18.551792870166278,8.586439427818096,166.49181722005207,167.45782140096028,27.540000915527344,36.874353439666656
1,2022-07-05,110.7699966430664,112.70999908447266,109.30000305175781,106.51119995117188,12514200,JPM,1,-2.6407627287757975,121.05960778939276,99.67643804800959,40.871213631766125,-92.57921618502101,34.17485054375594,113.59436772664388,115.20217857360839,27.540000915527344,36.874353439666656
1,2022-07-05,64.18000030517578,64.18000030517578,62.41999816894531,59.52995681762695,15921200,KO,1,0.20669116772424445,60.85151356508832,55.19243556210895,52.58416658674176,59.11605351347494,2.626408987675024,58.42152633666992,59.35640964508057,27.540000915527344,36.874353439666656
1,2022-07-05,251.14999389648438,253.0,249.66000366210938,241.0421905517578,2390700,MCD,1,1.616470693921059,243.09184209268642,222.36067102987215,55.024864543009635,107.28275088550654,10.104669219309983,233.12679189046224,234.4778040568034,27.540000915527344,36.874353439666656
1,2022-07-05,106.17057037353516,108.22742462158203,105.0167236328125,97.36943054199219,4670739,MMM,1,-3.0953491015554278,110.83474865801541,92.02463931195528,37.17929062128284,-98.89902449487627,55.828777249372806,104.44851582845052,107.7408203125,27.540000915527344,36.874353439666656
1,2022-07-05,92.44000244140625,92.94999694824219,90.52999877929688,87.72471618652344,9574400,MRK,1,1.0350844758655313,90.71112837933826,78.00346283770274,58.21021815038916,49.032674441740504,13.48364431453054,85.17477264404297,83.84542605082194,27.540000915527344,36.874353439666656
1,2022-07-05,256.1600036621094,262.9800109863281,254.74000549316406,258.3128662109375,22941000,MSFT,1,-1.414891246656481,270.8451646374377,235.7458204699842,48.0854223970691,-0.7424886050162459,4.804825767857994,256.1105428059896,263.6452031453451,27.540000915527344,36.874353439666656
1,2022-07-05,100.44999694824219,104.37999725341797,100.11000061035156,101.61797332763672,9948800,NKE,1,-3.4011880045344896,120.26245275291755,94.56817850318596,42.39808806282137,-104.53633423867319,23.14887249226131,108.63940684000652,113.60890032450358,27.540000915527344,36.874353439666656
1,2022-07-05,144.5800018310547,146.10000610351562,142.5399932861328,136.63623046875,5760900,PG,1,-0.6987833239335828,141.8893786940626,123.87419781350576,48.2156189111173,37.53391756476366,6.71649038341308,134.58966395060222,141.33666089375814,27.540000915527344,36.874353439666656
1,2022-07-05,169.02000427246094,169.02000427246094,163.92999267578125,160.19456481933594,1028000,TRV,1,-1.174537311720428,169.94335873758206,151.3052618678867,47.25299510782577,-46.234166262778906,18.553952807223098,162.61703135172527,165.1766560872396,27.540000915527344,36.874353439666656
1,2022-07-05,507.6400146484375,511.0,492.25,490.6407165527344,3029600,UNH,1,5.806998963138312,514.0180828383961,435.3962726303539,52.85194321758326,70.70442467176622,0.3749895916328288,476.1342702229818,485.5617706298828,27.540000915527344,36.874353439666656
1,2022-07-05,196.22999572753906,200.57000732421875,194.13999938964844,197.0360107421875,4110200,V,1,-1.5376028320086448,211.0505185453681,181.5388628633233,48.1577536172958,-40.229061821410056,9.654963883963323,199.1255147298177,201.4884796142578,27.540000915527344,36.874353439666656
1,2022-07-05,51.41999816894531,51.459999084472656,50.47999954223633,44.29696273803711,19675600,VZ,1,0.2283732786149315,45.28285958389392,41.95252745529066,52.746391748201575,45.87320419550505,9.224308994738902,43.67469469706217,43.48588829040527,27.540000915527344,36.874353439666656
1,2022-07-05,37.91999816894531,38.54999923706055,37.709999084472656,34.21999740600586,6969600,WBA,1,-0.8035872005639817,38.83674235640759,33.54242863358264,39.565171264575376,-157.32471252220463,40.41208645763,36.80553385416667,37.802101071675615,27.540000915527344,36.874353439666656
1,2022-07-05,40.73666763305664,41.503334045410156,40.53666687011719,40.18853759765625,18218100,WMT,1,-0.6991228939816025,40.60961218171867,38.23075875944344,42.912209416127965,19.519878171193344,7.514641588555639,39.764605077107746,44.231153678894046,27.540000915527344,36.874353439666656
2,2022-07-06,141.35000610351562,144.1199951171875,141.0800018310547,141.1577606201172,74064300,AAPL,2,-1.4254698428326265,146.70045237015836,126.66083760786898,47.52878728887388,29.988328397802114,1.0128634455523873,139.11096801757813,147.1019521077474,26.729999542236328,17.766749531452657
2,2022-07-06,246.6199951171875,248.0800018310547,244.5399932861328,230.16213989257812,4320500,AMGN,2,0.4266987060657357,235.37016110573052,217.79911379661326,52.768518138043866,18.77646182406796,3.62747240150417,229.7191589355469,229.11131337483724,26.729999542236328,17.766749531452657
2,2022-07-06,139.2899932861328,140.5,137.85000610351562,134.3643798828125,4401300,AXP,2,-5.755904318778306,159.343156631223,124.62785929895277,39.098264946162324,-84.6977305851742,37.59983127145741,147.87679443359374,157.2151954650879,26.729999542236328,17.766749531452657
2,2022-07-06,137.5399932861328,138.7100067138672,134.4600067138672,136.30999755859375,6608000,BA,2,0.268176279355373,147.80924950369945,122.08375128975757,45.63783876235139,41.29068847331825,6.164413582745893,133.51533330281575,143.9758331298828,26.729999542236328,17.766749531452657
2,2022-07-06,173.47999572753906,174.6699981689453,169.2899932861328,164.53036499023438,3190600,CAT,2,-9.40524162800628,220.8281680541254,152.7802044434332,35.85173226257386,-134.41655737061467,49.91348492767662,192.9413324991862,198.79365259806315,26.729999542236328,17.766749531452657
2,2022-07-06,173.52000427246094,175.05999755859375,170.8300018310547,172.23655700683594,4085100,CRM,2,-0.4996823876352323,190.16999405127896,154.72590743797886,48.11389266532848,7.933792214775994,2.3116828260184703,171.36871134440105,173.2676030476888,26.729999542236328,17.766749531452657
2,2022-07-06,42.119998931884766,42.93000030517578,42.0099983215332,40.049163818359375,17250400,CSCO,2,-0.850184316539611,41.93894350547404,38.95130116920858,41.06718788999443,-95.92119206031931,27.14671666516198,40.8597708384196,43.706546020507815,26.729999542236328,17.766749531452657
2,2022-07-06,141.66000366210938,143.25999450683594,136.8000030517578,130.4524383544922,12421200,CVX,2,-6.512299296373527,170.4779498593522,119.2019558413314,39.8824783487312,-112.56299155323691,53.73682786051069,150.80087636311848,151.6338996887207,26.729999542236328,17.766749531452657
2,2022-07-06,97.52999877929688,98.19000244140625,95.4000015258789,95.32808685302734,8640200,DIS,2,-2.8786154154455375,104.77529761311698,88.01504662516427,38.590078936727366,-47.39242669049892,17.19380207325056,99.73731129964193,107.40698153177897,26.729999542236328,17.766749531452657
2,2022-07-06,296.2699890136719,297.3399963378906,290.6000061035156,277.10821533203125,1774500,GS,2,-2.852004025027668,299.29411423964063,256.9938282652422,44.58975251745488,-46.19418278995058,15.441142394059405,286.05225830078126,291.0600280761719,26.729999542236328,17.766749531452657
2,2022-07-06,284.989990234375,285.9200134277344,280.5199890136719,268.97589111328125,2206100,HD,2,-3.592722161200413,285.18586495184377,247.69329611993362,46.38775750264092,-20.817455063876395,6.195036845900342,271.91967722574867,277.7495628356934,26.729999542236328,17.766749531452657
2,2022-07-06,172.77000427246094,174.25,171.0800018310547,166.0079803466797,2201900,HON,2,-4.588077595518058,187.36031387927534,159.31661177990435,40.24934371097592,-109.22060760676627,49.4773305269846,177.28156280517578,181.1078898111979,26.729999542236328,17.766749531452657
2,2022-07-06,138.0,139.13999938964844,137.1300048828125,124.87677764892578,3237000,IBM,2,0.921421199370343,130.29824427250804,120.68073979731616,52.70607738618208,-5.081747193753325,14.570209341090695,125.20084381103516,122.18092358907064,26.729999542236328,17.766749531452657
2,2022-07-06,36.81999969482422,37.41999816894531,36.459999084472656,34.841575622558594,26258300,INTC,2,-1.3762776937260597,39.233353013007175,32.81118052581118,39.04777025745369,-77.88663562286129,28.118984995518982,37.64126853942871,39.958498064676924,26.729999542236328,17.766749531452657
2,2022-07-06,178.07000732421875,179.44000244140625,177.41000366210938,168.14529418945312,5335600,JNJ,2,0.648379953832432,173.6013456475683,157.46758745790046,52.27300365038696,41.40351249365072,7.230583351843071,166.56883290608724,167.4216796875,26.729999542236328,17.766749531452657
2,2022-07-06,111.7300033569336,112.98999786376953,110.79000091552734,105.8207778930664,10656200,JPM,2,-2.6453738519348775,119.03309896666426,100.12329446595294,40.322422124992734,-85.29538218787864,32.66957295898958,113.45498987833659,114.917653910319,26.729999542236328,17.766749531452657
2,2022-07-06,63.599998474121094,64.08999633789062,63.189998626708984,59.65224838256836,13450500,KO,2,0.25940454092371823,60.97617947337734,55.16099322559727,52.88710704089055,70.98597325524896,2.62640898767503,58.51144243876139,59.363074111938474,26.729999542236328,17.766749531452657
2,2022-07-06,252.47000122070312,252.86000061035156,249.3699951171875,240.24920654296875,1948600,MCD,2,1.8758684210233412,243.62997365523987,222.14642404983826,54.43932892617896,97.57236887056723,9.125782122479183,233.72676900227864,234.45394973754884,26.729999542236328,17.766749531452657
2,2022-07-06,108.27759552001953,109.5234146118164,106.9899673461914,97.84418487548828,3625794,MMM,2,-2.971684782304308,109.38257283469075,92.24321375588544,38.00855548878503,-78.98919852337379,44.87605343566645,104.09709879557292,107.50708897908528,26.729999542236328,17.766749531452657
2,2022-07-06,93.30999755859375,94.51000213623047,92.69999694824219,88.18872833251953,10455300,MRK,2,1.1148395480283142,91.12856035552191,77.9666346518023,58.91148461505814,85.66404395304423,21.921641987307513,85.1854860941569,83.95644887288411,26.729999542236328,17.766749531452657
2,2022-07-06,263.75,267.989990234375,262.3999938964844,261.6148376464844,23824400,MSFT,2,-0.7491664503241395,270.42959329611733,235.91177633278892,49.26450100064593,44.060352720302824,4.240352671443134,256.5576873779297,263.08078816731773,26.729999542236328,17.766749531452657
2,2022-07-06,104.88999938964844,105.72000122070312,103.44999694824219,101.53030395507812,6432900,NKE,2,-3.31326397803295,118.8823617802743,94.38971158398351,42.34903945454506,-83.0403409742694,18.302239767235008,108.52566197713216,113.20578180948893,26.729999542236328,17.766749531452657
2,2022-07-06,145.50999450683594,147.49000549316406,144.97000122070312,137.91099548339844,5485200,PG,2,-0.37013437561964224,141.9987295167398,123.83378009629736,49.43355258069494,64.93318134076183,0.8918801476863953,134.72375157674153,141.1490067799886,26.729999542236328,17.766749531452657
2,2022-07-06,166.77999877929688,171.35000610351562,166.7100067138672,162.7814483642578,1366800,TRV,2,-0.8911345566301918,168.92273700024384,151.7371629020999,49.47277808739379,-8.29383373095059,9.34050498566644,162.698442586263,164.99736887613932,26.729999542236328,17.766749531452657
2,2022-07-06,505.6400146484375,517.4099731445312,504.29998779296875,500.40032958984375,2506700,UNH,2,6.523062662054599,516.9638194324409,435.0581318615045,55.12170004757284,115.3877222445872,6.105986358417935,477.1470041910807,485.24208374023436,26.729999542236328,17.766749531452657
2,2022-07-06,200.0,202.50999450683594,198.6699981689453,197.60586547851562,4111200,V,2,-1.2727200757382775,209.1865424145699,182.24149103269573,48.44701869235225,-17.80981448871749,4.995140874145772,199.19396362304687,201.24910380045574,26.729999542236328,17.766749531452657
2,2022-07-06,51.41999816894531,51.88999938964844,51.130001068115234,44.37449645996094,14938900,VZ,2,0.2539930762954512,45.31305000302622,41.94559638979605,53.04009240069595,84.42925311984091,15.170222831739721,43.73155199686686,43.4692330678304,26.729999542236328,17.766749531452657
2,2022-07-06,38.38999938964844,38.59000015258789,37.70000076293945,33.57132339477539,5951900,WBA,2,-0.902777615529267,38.58793017229944,33.2927357975492,38.061897824276244,-152.86556463055595,39.80924386637558,36.711342112223306,37.70130043029785,26.729999542236328,17.766749531452657
2,2022-07-06,41.49333190917969,42.09333419799805,41.43333435058594,40.47317123413086,21300000,WMT,2,-0.5830721281221685,40.6287395003688,38.220040940915375,43.91866010621012,73.26401485723244,1.9393356664888906,39.82854016621908,44.064884440104166,26.729999542236328,17.766749531452657
3,2022-07-07,143.2899932861328,146.5500030517578,143.27999877929688,144.54547119140625,66253700,AAPL,3,-0.7772877228046013,146.1284557865968,126.9997470332274,49.59454568267815,65.1437661573627,5.811573684539432,139.21763661702474,146.71527201334635,26.079999923706055,23.793562028956853
3,2022-07-07,244.5,248.02999877929688,244.2899932861328,232.1986083984375,3068200,AMGN,3,0.6664091074734699,235.53300300179066,217.7310564464515,54.38662608387122,28.730527565019173,2.6116664298369976,229.6684809366862,229.07078170776367,26.079999923706055,23.793562028956853
3,2022-07-07,140.17999267578125,142.1699981689453,139.14999389648438,137.1654510498047,4258000,AXP,3,-5.4216974962208155,154.8786124676049,126.46336903874278,40.99333835702688,-68.21336722966399,32.01619566660297,147.3121358235677,156.53461888631185,26.079999923706055,23.793562028956853
3,2022-07-07,137.92999267578125,142.27999877929688,137.89999389648438,139.97000122070312,7674400,BA,3,0.49737613322673724,147.69042665856497,122.11757352454052,47.45251826837454,80.83273646735402,0.7820946513289718,134.0453333536784,143.38866653442383,26.079999923706055,23.793562028956853
3,2022-07-07,182.5,182.5,176.3300018310547,172.14053344726562,4677600,CAT,3,-9.020162686764365,216.0625354214054,153.07522397800864,40.27649910016393,-92.05952953433945,31.173397345415054,192.18158925374348,198.22529067993165,26.079999923706055,23.793562028956853
3,2022-07-07,174.1699981689453,176.94000244140625,173.1699981689453,176.1353759765625,4000100,CRM,3,-0.061138064875024156,188.4624338706974,155.3854695716854,49.52241749921209,25.451455010209106,0.9024086999406742,171.9111562093099,172.92641372680663,26.079999923706055,23.793562028956853
3,2022-07-07,42.880001068115234,43.36000061035156,42.790000915527344,40.546382904052734,22316700,CSCO,3,-0.7537340891122781,41.545140531109,39.16277687306581,42.61761613632112,-50.818613701110884,20.916793611332828,40.86779810587565,43.541186269124346,26.079999923706055,23.793562028956853
3,2022-07-07,144.10000610351562,145.3000030517578,143.0800018310547,132.991455078125,12741800,CVX,3,-6.397323689353584,167.04654070549097,119.23444531745825,41.66786558849594,-86.91151225833805,46.684537480717175,149.929833984375,151.24743779500326,26.079999923706055,23.793562028956853
3,2022-07-07,96.9000015258789,97.52999877929688,95.93000030517578,96.66752624511719,7813100,DIS,3,-2.5888216974389167,102.64082428561697,89.12162764919749,40.119799091507566,-39.959910142031696,17.193802073250573,99.45950241088867,106.83747367858886,26.079999923706055,23.793562028956853
3,2022-07-07,297.6600036621094,299.07000732421875,293.6000061035156,281.67388916015625,2046500,GS,3,-2.4852469421100523,294.72596146197117,259.4008512821694,46.46921224369108,-28.13856109856397,12.17640680546338,285.5465525309245,290.7324824015299,26.079999923706055,23.793562028956853
3,2022-07-07,282.8399963378906,286.9700012207031,281.45001220703125,271.92572021484375,3133900,HD,3,-2.7870171526753325,282.25192378235687,249.19689976500644,47.59642023957822,-10.493005153592176,4.249059286369357,271.99729970296227,277.39438908894857,26.079999923706055,23.793562028956853
3,2022-07-07,174.2100067138672,174.2100067138672,171.25999450683594,166.56385803222656,2756700,HON,3,-4.470569799948521,184.2982885058402,160.0947214428903,40.74915676245358,-99.47530604302689,49.47733052698461,176.77711385091146,180.86190338134764,26.079999923706055,23.793562028956853
3,2022-07-07,138.91000366210938,141.32000732421875,138.8300018310547,127.36380767822266,3897100,IBM,3,0.9601764368487693,129.98877420565063,120.81385259488647,55.4498165908229,48.88576196557756,3.601392702220574,125.49205373128255,122.40145441691081,26.079999923706055,23.793562028956853
3,2022-07-07,37.88999938964844,38.33000183105469,37.72999954223633,35.924781799316406,33165400,INTC,3,-1.2363008570814955,37.96427376816189,33.57256628921115,42.16191339416829,-46.33296953754414,16.251039389781504,37.5200750986735,39.82488327026367,26.079999923706055,23.793562028956853
3,2022-07-07,177.86000061035156,179.1199951171875,177.50999450683594,168.3339080810547,5725800,JNJ,3,0.678582679831436,173.6195918011282,157.46442766908666,52.46928877230231,41.75794038638131,7.230583351843074,166.5392837524414,167.38305892944337,26.079999923706055,23.793562028956853
3,2022-07-07,113.5,114.9000015258789,113.4000015258789,108.49728393554688,10347400,JPM,3,-2.405329391170085,116.36207760820508,101.45043917646288,43.37172129403513,-57.823623324199275,22.637076369189614,113.17796249389649,114.64023895263672,26.079999923706055,23.793562028956853
3,2022-07-07,63.2599983215332,63.58000183105469,62.70000076293945,59.181884765625,14828400,KO,3,0.2602261312135852,60.98970308499646,55.15816564364123,51.57598861576714,40.99479061590359,3.053261918098108,58.52714958190918,59.35582809448242,26.079999923706055,23.793562028956853
3,2022-07-07,253.25999450683594,254.9199981689453,251.17999267578125,241.66322326660156,2396700,MCD,3,2.170521895469932,244.316598520679,221.8419647117429,55.3164417450786,118.41957576170728,14.872456331869909,234.2443420410156,234.49958572387695,26.079999923706055,23.793562028956853
